id,title,ingredients,url
662d87ad98,Orzo Salad With Feta and Cherry Tomatoes,1 12 tablespoons red wine vinegar,http://www.food.com/recipe/orzo-salad-with-feta-and-cherry-tomatoes-126665
662d87ad98,Orzo Salad With Feta and Cherry Tomatoes,"salt and pepper, to taste",http://www.food.com/recipe/orzo-salad-with-feta-and-cherry-tomatoes-126665
662d87ad98,Orzo Salad With Feta and Cherry Tomatoes,"6 ounces cherry tomatoes, quartered",http://www.food.com/recipe/orzo-salad-with-feta-and-cherry-tomatoes-126665
662d87ad98,Orzo Salad With Feta and Cherry Tomatoes,"4 ounces feta cheese, crumbled",http://www.food.com/recipe/orzo-salad-with-feta-and-cherry-tomatoes-126665
662d9c097c,Sausage and Macaroni Casserole,1 (14 ounce) box Kraft macaroni and cheese,http://www.food.com/recipe/sausage-and-macaroni-casserole-286258
662d9c097c,Sausage and Macaroni Casserole,12 lb green beans,http://www.food.com/recipe/sausage-and-macaroni-casserole-286258
662d9c097c,Sausage and Macaroni Casserole,1 teaspoon Dijon mustard,http://www.food.com/recipe/sausage-and-macaroni-casserole-286258
662d9c097c,Sausage and Macaroni Casserole,"1 (5 ounce) can vienna sausages, chicken, drained",http://www.food.com/recipe/sausage-and-macaroni-casserole-286258
662d9c097c,Sausage and Macaroni Casserole,"2 tablespoons parmesan cheese, grated",http://www.food.com/recipe/sausage-and-macaroni-casserole-286258
662daac399,"Penne Rigate With Prosciutto, Peas, and Cherry Tomatoes in Cream",150 g penne rigate,http://www.food.com/recipe/penne-rigate-with-prosciutto-peas-and-cherry-tomatoes-in-cream-437379
662daac399,"Penne Rigate With Prosciutto, Peas, and Cherry Tomatoes in Cream","2 ounces prosciutto, cut into small squares",http://www.food.com/recipe/penne-rigate-with-prosciutto-peas-and-cherry-tomatoes-in-cream-437379
662daac399,"Penne Rigate With Prosciutto, Peas, and Cherry Tomatoes in Cream",1 12 cups green peas,http://www.food.com/recipe/penne-rigate-with-prosciutto-peas-and-cherry-tomatoes-in-cream-437379
662daac399,"Penne Rigate With Prosciutto, Peas, and Cherry Tomatoes in Cream","1 onion, chopped",http://www.food.com/recipe/penne-rigate-with-prosciutto-peas-and-cherry-tomatoes-in-cream-437379
662daac399,"Penne Rigate With Prosciutto, Peas, and Cherry Tomatoes in Cream","1 12 cups cherry tomatoes, cut into halves",http://www.food.com/recipe/penne-rigate-with-prosciutto-peas-and-cherry-tomatoes-in-cream-437379
662daac399,"Penne Rigate With Prosciutto, Peas, and Cherry Tomatoes in Cream","1 garlic clove, crushed",http://www.food.com/recipe/penne-rigate-with-prosciutto-peas-and-cherry-tomatoes-in-cream-437379
662daac399,"Penne Rigate With Prosciutto, Peas, and Cherry Tomatoes in Cream",1 cup low-fat milk,http://www.food.com/recipe/penne-rigate-with-prosciutto-peas-and-cherry-tomatoes-in-cream-437379
662daac399,"Penne Rigate With Prosciutto, Peas, and Cherry Tomatoes in Cream","4 tablespoons parmesan cheese, grated",http://www.food.com/recipe/penne-rigate-with-prosciutto-peas-and-cherry-tomatoes-in-cream-437379
662daac399,"Penne Rigate With Prosciutto, Peas, and Cherry Tomatoes in Cream",1 tablespoon margarine,http://www.food.com/recipe/penne-rigate-with-prosciutto-peas-and-cherry-tomatoes-in-cream-437379
662daac399,"Penne Rigate With Prosciutto, Peas, and Cherry Tomatoes in Cream",2 tablespoons olive oil,http://www.food.com/recipe/penne-rigate-with-prosciutto-peas-and-cherry-tomatoes-in-cream-437379
662daac399,"Penne Rigate With Prosciutto, Peas, and Cherry Tomatoes in Cream",1 tablespoon oregano,http://www.food.com/recipe/penne-rigate-with-prosciutto-peas-and-cherry-tomatoes-in-cream-437379
662daac399,"Penne Rigate With Prosciutto, Peas, and Cherry Tomatoes in Cream",1 tablespoon flour,http://www.food.com/recipe/penne-rigate-with-prosciutto-peas-and-cherry-tomatoes-in-cream-437379
662daac399,"Penne Rigate With Prosciutto, Peas, and Cherry Tomatoes in Cream","salt, to taste",http://www.food.com/recipe/penne-rigate-with-prosciutto-peas-and-cherry-tomatoes-in-cream-437379
662db4f70d,Fruity Chicken Salad,"2 cups cooked boneless skinless chicken breasts, cubed",http://www.food.com/recipe/fruity-chicken-salad-242476
662db4f70d,Fruity Chicken Salad,"2 stalks celery, chopped",http://www.food.com/recipe/fruity-chicken-salad-242476
662db4f70d,Fruity Chicken Salad,"12 cup red grapes, halved (or green if you prefer)",http://www.food.com/recipe/fruity-chicken-salad-242476
662db4f70d,Fruity Chicken Salad,1 tablespoon raisins,http://www.food.com/recipe/fruity-chicken-salad-242476
662db4f70d,Fruity Chicken Salad,1 tablespoon unsalted sunflower seeds,http://www.food.com/recipe/fruity-chicken-salad-242476
662db4f70d,Fruity Chicken Salad,4 tablespoons fat-free Miracle Whip,http://www.food.com/recipe/fruity-chicken-salad-242476
662db4f70d,Fruity Chicken Salad,12-1 tablespoon Splenda sugar substitute,http://www.food.com/recipe/fruity-chicken-salad-242476
662db4f70d,Fruity Chicken Salad,1 pinch dill (optional),http://www.food.com/recipe/fruity-chicken-salad-242476
662db4f70d,Fruity Chicken Salad,salt and pepper,http://www.food.com/recipe/fruity-chicken-salad-242476
662db76386,Soba Noodle Dish,5 ounces soba buckwheat noodles,http://www.food.com/recipe/soba-noodle-dish-522010
662db76386,Soba Noodle Dish,"1 lb asparagus, trimmed",http://www.food.com/recipe/soba-noodle-dish-522010
662db76386,Soba Noodle Dish,"1 yellow bell pepper, sliced",http://www.food.com/recipe/soba-noodle-dish-522010
662db76386,Soba Noodle Dish,14 cup slivered red onion,http://www.food.com/recipe/soba-noodle-dish-522010
662db76386,Soba Noodle Dish,"14 cup fresh basil leaf, chopped",http://www.food.com/recipe/soba-noodle-dish-522010
662db76386,Soba Noodle Dish,3 tablespoons soy sauce,http://www.food.com/recipe/soba-noodle-dish-522010
662db76386,Soba Noodle Dish,2 tablespoons canola oil,http://www.food.com/recipe/soba-noodle-dish-522010
662db76386,Soba Noodle Dish,2 teaspoons sugar,http://www.food.com/recipe/soba-noodle-dish-522010
662db76386,Soba Noodle Dish,14 teaspoon garlic powder,http://www.food.com/recipe/soba-noodle-dish-522010
662db76386,Soba Noodle Dish,12 teaspoon cornstarch,http://www.food.com/recipe/soba-noodle-dish-522010
662e31136b,Bob's Red Mill Buttermilk Biscuits,"3 cups white flour, Unbleached",http://www.food.com/recipe/bobs-red-mill-buttermilk-biscuits-390129
662e31136b,Bob's Red Mill Buttermilk Biscuits,3 cups whole wheat pastry flour,http://www.food.com/recipe/bobs-red-mill-buttermilk-biscuits-390129
662e31136b,Bob's Red Mill Buttermilk Biscuits,3 tablespoons baking powder,http://www.food.com/recipe/bobs-red-mill-buttermilk-biscuits-390129
662e31136b,Bob's Red Mill Buttermilk Biscuits,1 12 teaspoons baking soda,http://www.food.com/recipe/bobs-red-mill-buttermilk-biscuits-390129
662e31136b,Bob's Red Mill Buttermilk Biscuits,3 tablespoons evaporated cane juice,http://www.food.com/recipe/bobs-red-mill-buttermilk-biscuits-390129
662e31136b,Bob's Red Mill Buttermilk Biscuits,2 teaspoons sea salt,http://www.food.com/recipe/bobs-red-mill-buttermilk-biscuits-390129
662e31136b,Bob's Red Mill Buttermilk Biscuits,"34 cup butter, unsalted",http://www.food.com/recipe/bobs-red-mill-buttermilk-biscuits-390129
662e31136b,Bob's Red Mill Buttermilk Biscuits,4 12 cups buttermilk,http://www.food.com/recipe/bobs-red-mill-buttermilk-biscuits-390129
662e31136b,Bob's Red Mill Buttermilk Biscuits,2 tablespoons flax seed meal (Golden),http://www.food.com/recipe/bobs-red-mill-buttermilk-biscuits-390129
662e44adbb,Ahi and Papaya in Citrus Sauce,4 (1/2 lb) ahi tuna steaks (2 lbs. total),http://www.food.com/recipe/ahi-and-papaya-in-citrus-sauce-153416
662e44adbb,Ahi and Papaya in Citrus Sauce,"1 ripe papaya, peeled, seeded, and cubed",http://www.food.com/recipe/ahi-and-papaya-in-citrus-sauce-153416
662e44adbb,Ahi and Papaya in Citrus Sauce,14 cup toasted slivered almonds,http://www.food.com/recipe/ahi-and-papaya-in-citrus-sauce-153416
662e44adbb,Ahi and Papaya in Citrus Sauce,"2 kiwi fruits, peeled and sliced",http://www.food.com/recipe/ahi-and-papaya-in-citrus-sauce-153416
662e44adbb,Ahi and Papaya in Citrus Sauce,2 cups orange juice,http://www.food.com/recipe/ahi-and-papaya-in-citrus-sauce-153416
662e44adbb,Ahi and Papaya in Citrus Sauce,1 tablespoon fresh lemon juice,http://www.food.com/recipe/ahi-and-papaya-in-citrus-sauce-153416
662e44adbb,Ahi and Papaya in Citrus Sauce,14 teaspoon ground ginger,http://www.food.com/recipe/ahi-and-papaya-in-citrus-sauce-153416
662e44adbb,Ahi and Papaya in Citrus Sauce,13 cup brown sugar,http://www.food.com/recipe/ahi-and-papaya-in-citrus-sauce-153416
662e44adbb,Ahi and Papaya in Citrus Sauce,3 tablespoons soy sauce,http://www.food.com/recipe/ahi-and-papaya-in-citrus-sauce-153416
662e44adbb,Ahi and Papaya in Citrus Sauce,14 teaspoon Worcestershire sauce,http://www.food.com/recipe/ahi-and-papaya-in-citrus-sauce-153416
662e44adbb,Ahi and Papaya in Citrus Sauce,2 12 tablespoons cornstarch,http://www.food.com/recipe/ahi-and-papaya-in-citrus-sauce-153416
662e453449,Chicken Alfredo Pesto Pasta,"8 ounces angel hair pasta, uncooked",http://www.food.com/recipe/chicken-alfredo-pesto-pasta-418597
662e453449,Chicken Alfredo Pesto Pasta,2 teaspoons oil,http://www.food.com/recipe/chicken-alfredo-pesto-pasta-418597
662e453449,Chicken Alfredo Pesto Pasta,"1 lb boneless skinless chicken breast, cut into bite-size pieces",http://www.food.com/recipe/chicken-alfredo-pesto-pasta-418597
662e453449,Chicken Alfredo Pesto Pasta,2 cups milk,http://www.food.com/recipe/chicken-alfredo-pesto-pasta-418597
662e453449,Chicken Alfredo Pesto Pasta,12 cup cream cheese spread,http://www.food.com/recipe/chicken-alfredo-pesto-pasta-418597
662e453449,Chicken Alfredo Pesto Pasta,"1 large red pepper, cut into strips",http://www.food.com/recipe/chicken-alfredo-pesto-pasta-418597
662e453449,Chicken Alfredo Pesto Pasta,14 cup grated parmesan cheese,http://www.food.com/recipe/chicken-alfredo-pesto-pasta-418597
662e453449,Chicken Alfredo Pesto Pasta,2 tablespoons pesto sauce,http://www.food.com/recipe/chicken-alfredo-pesto-pasta-418597
662e5a9acd,Orange Scented Broccoli & Cauliflower,"1 head broccoli, cut into florets",http://www.food.com/recipe/orange-scented-broccoli-cauliflower-198065
662e5a9acd,Orange Scented Broccoli & Cauliflower,"1 head cauliflower, cut into florets",http://www.food.com/recipe/orange-scented-broccoli-cauliflower-198065
662e5a9acd,Orange Scented Broccoli & Cauliflower,"1 navel orange, rind removed & reserved",http://www.food.com/recipe/orange-scented-broccoli-cauliflower-198065
662e5a9acd,Orange Scented Broccoli & Cauliflower,salt,http://www.food.com/recipe/orange-scented-broccoli-cauliflower-198065
662e5a9acd,Orange Scented Broccoli & Cauliflower,3 tablespoons extra virgin olive oil,http://www.food.com/recipe/orange-scented-broccoli-cauliflower-198065
662e5a9acd,Orange Scented Broccoli & Cauliflower,"2 shallots, thinly sliced",http://www.food.com/recipe/orange-scented-broccoli-cauliflower-198065
662e5a9acd,Orange Scented Broccoli & Cauliflower,"1 orange, juice of",http://www.food.com/recipe/orange-scented-broccoli-cauliflower-198065
662e5a9acd,Orange Scented Broccoli & Cauliflower,pepper,http://www.food.com/recipe/orange-scented-broccoli-cauliflower-198065
662e5a9acd,Orange Scented Broccoli & Cauliflower,"2 scallions, sliced",http://www.food.com/recipe/orange-scented-broccoli-cauliflower-198065
662eaa83ad,Pistachio Pudding Dessert - Sugar Free,8 ounces sugar-free instant pistachio pudding (2 small packages),http://www.food.com/recipe/pistachio-pudding-dessert-sugar-free-323836
662eaa83ad,Pistachio Pudding Dessert - Sugar Free,16 ounces crushed pineapple (do not drain),http://www.food.com/recipe/pistachio-pudding-dessert-sugar-free-323836
662eaa83ad,Pistachio Pudding Dessert - Sugar Free,8 ounces sugar-free Cool Whip,http://www.food.com/recipe/pistachio-pudding-dessert-sugar-free-323836
662eaa83ad,Pistachio Pudding Dessert - Sugar Free,8 ounces small curd cottage cheese,http://www.food.com/recipe/pistachio-pudding-dessert-sugar-free-323836
662eb89216,Mixed Fruit Compote,1 cup frozen cherries,http://www.food.com/recipe/mixed-fruit-compote-407611
662eb89216,Mixed Fruit Compote,1 cup frozen strawberries,http://www.food.com/recipe/mixed-fruit-compote-407611
662eb89216,Mixed Fruit Compote,1 cup frozen raspberries,http://www.food.com/recipe/mixed-fruit-compote-407611
662eb89216,Mixed Fruit Compote,14 cup orange juice,http://www.food.com/recipe/mixed-fruit-compote-407611
662eb89216,Mixed Fruit Compote,1 teaspoon grated orange zest,http://www.food.com/recipe/mixed-fruit-compote-407611
662ebb21b2,Chocolate Chip Cookie Bars,"1 cup unsalted butter, softened, plus more for pans",http://www.food.com/recipe/chocolate-chip-cookie-bars-348201
662ebb21b2,Chocolate Chip Cookie Bars,"1 12 cups flour, plus more for pans",http://www.food.com/recipe/chocolate-chip-cookie-bars-348201
662ebb21b2,Chocolate Chip Cookie Bars,"1 12 cups brown sugar, firmly packed",http://www.food.com/recipe/chocolate-chip-cookie-bars-348201
662ebb21b2,Chocolate Chip Cookie Bars,1 teaspoon vanilla,http://www.food.com/recipe/chocolate-chip-cookie-bars-348201
662ebb21b2,Chocolate Chip Cookie Bars,2 eggs,http://www.food.com/recipe/chocolate-chip-cookie-bars-348201
662ebb21b2,Chocolate Chip Cookie Bars,2 cups quick-cooking oats,http://www.food.com/recipe/chocolate-chip-cookie-bars-348201
662ebb21b2,Chocolate Chip Cookie Bars,12 teaspoon salt,http://www.food.com/recipe/chocolate-chip-cookie-bars-348201
662ebb21b2,Chocolate Chip Cookie Bars,12 teaspoon baking soda,http://www.food.com/recipe/chocolate-chip-cookie-bars-348201
662ebb21b2,Chocolate Chip Cookie Bars,1 (12 ounce) bag chocolate chips,http://www.food.com/recipe/chocolate-chip-cookie-bars-348201
662ebeb8b1,Chicken Noodle Soup Mix in a Jar,1 cup uncooked fine egg noodles,http://www.food.com/recipe/chicken-noodle-soup-mix-in-a-jar-406268
662ebeb8b1,Chicken Noodle Soup Mix in a Jar,1 12 tablespoons chicken bouillon granules,http://www.food.com/recipe/chicken-noodle-soup-mix-in-a-jar-406268
662ebeb8b1,Chicken Noodle Soup Mix in a Jar,12 teaspoon ground black pepper,http://www.food.com/recipe/chicken-noodle-soup-mix-in-a-jar-406268
662ebeb8b1,Chicken Noodle Soup Mix in a Jar,14 teaspoon dried whole thyme,http://www.food.com/recipe/chicken-noodle-soup-mix-in-a-jar-406268
662ebeb8b1,Chicken Noodle Soup Mix in a Jar,18 teaspoon celery seed,http://www.food.com/recipe/chicken-noodle-soup-mix-in-a-jar-406268
662ebeb8b1,Chicken Noodle Soup Mix in a Jar,18 teaspoon garlic powder,http://www.food.com/recipe/chicken-noodle-soup-mix-in-a-jar-406268
662ebeb8b1,Chicken Noodle Soup Mix in a Jar,1 bay leaf,http://www.food.com/recipe/chicken-noodle-soup-mix-in-a-jar-406268
662ebeb8b1,Chicken Noodle Soup Mix in a Jar,"2 carrots, diced",http://www.food.com/recipe/chicken-noodle-soup-mix-in-a-jar-406268
662ebeb8b1,Chicken Noodle Soup Mix in a Jar,"2 celery ribs, diced",http://www.food.com/recipe/chicken-noodle-soup-mix-in-a-jar-406268
662ebeb8b1,Chicken Noodle Soup Mix in a Jar,14 cup minced onion,http://www.food.com/recipe/chicken-noodle-soup-mix-in-a-jar-406268
662ebeb8b1,Chicken Noodle Soup Mix in a Jar,3 cups cooked chicken,http://www.food.com/recipe/chicken-noodle-soup-mix-in-a-jar-406268
662edf02f5,Almond Shortbread,1 12 cups plain flour,http://www.food.com/recipe/almond-shortbread-316217
662edf02f5,Almond Shortbread,12 cup ground almond meal,http://www.food.com/recipe/almond-shortbread-316217
662edf02f5,Almond Shortbread,2 tablespoons rice flour,http://www.food.com/recipe/almond-shortbread-316217
662edf02f5,Almond Shortbread,13 cup icing sugar,http://www.food.com/recipe/almond-shortbread-316217
662edf02f5,Almond Shortbread,"250 g butter, cubed",http://www.food.com/recipe/almond-shortbread-316217
662f534cf4,Bria's No-Bake Oreo Mousse Pie,12 lb crushed Oreo cookies,http://www.food.com/recipe/brias-no-bake-oreo-mousse-pie-326851
662f534cf4,Bria's No-Bake Oreo Mousse Pie,"8 ounces whipped cream cheese, softened",http://www.food.com/recipe/brias-no-bake-oreo-mousse-pie-326851
662f534cf4,Bria's No-Bake Oreo Mousse Pie,34 cup milk,http://www.food.com/recipe/brias-no-bake-oreo-mousse-pie-326851
662f534cf4,Bria's No-Bake Oreo Mousse Pie,"2 tablespoons Hershey's syrup, and more to drizzle",http://www.food.com/recipe/brias-no-bake-oreo-mousse-pie-326851
662f534cf4,Bria's No-Bake Oreo Mousse Pie,14 cup powdered sugar,http://www.food.com/recipe/brias-no-bake-oreo-mousse-pie-326851
662f534cf4,Bria's No-Bake Oreo Mousse Pie,"12 cup instant chocolate pudding mix, dry",http://www.food.com/recipe/brias-no-bake-oreo-mousse-pie-326851
662f534cf4,Bria's No-Bake Oreo Mousse Pie,9 ounces whipped topping,http://www.food.com/recipe/brias-no-bake-oreo-mousse-pie-326851
662f534cf4,Bria's No-Bake Oreo Mousse Pie,2 Oreo cookie pie crusts (Store bought),http://www.food.com/recipe/brias-no-bake-oreo-mousse-pie-326851
662fb8d5af,Sheila's Chicken Milanese,14 cup all-purpose flour,http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,12 teaspoon garlic powder,http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,14 teaspoon salt,http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,14 teaspoon fresh ground black pepper,http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,3 large eggs,http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,2 minced garlic cloves,http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,"12 lemon, zest of",http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,1 cup panko breadcrumbs,http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,14 cup parmesan cheese,http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,1 teaspoon dried parsley,http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,2 tablespoons fresh lemon juice,http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,1 lb thin-sliced boneless skinless chicken breast (about 8 cutlets),http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,12 cup extra-virgin olive oil,http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,2 tablespoons extra-virgin olive oil,http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,2 tablespoons fresh lemon juice,http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,14 teaspoon salt,http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,14 teaspoon pepper,http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,4 cups baby arugula,http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,"1 cup grape tomatoes, halved",http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,12 cup chopped red onion,http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fb8d5af,Sheila's Chicken Milanese,"1 cup cannellini beans, rinsed (either canned or cooked fresh)",http://www.food.com/recipe/sheilas-chicken-milanese-491574
662fbd4673,Leftover Shredded Beef (Or Chicken or Shrimp) Fajitas,"1 lb shredded leftover beef or 1 lb chicken breasts (raw, sliced) or 1 lb shrimp (or a combination of the three)",http://www.food.com/recipe/leftover-shredded-beef-or-chicken-or-shrimp-fajitas-258065
662fbd4673,Leftover Shredded Beef (Or Chicken or Shrimp) Fajitas,1 (10 ounce) bottle teriyaki sauce,http://www.food.com/recipe/leftover-shredded-beef-or-chicken-or-shrimp-fajitas-258065
662fbd4673,Leftover Shredded Beef (Or Chicken or Shrimp) Fajitas,"1 onion, sliced",http://www.food.com/recipe/leftover-shredded-beef-or-chicken-or-shrimp-fajitas-258065
662fbd4673,Leftover Shredded Beef (Or Chicken or Shrimp) Fajitas,"1 green pepper, sliced",http://www.food.com/recipe/leftover-shredded-beef-or-chicken-or-shrimp-fajitas-258065
662fbd4673,Leftover Shredded Beef (Or Chicken or Shrimp) Fajitas,shredded lettuce,http://www.food.com/recipe/leftover-shredded-beef-or-chicken-or-shrimp-fajitas-258065
662fbd4673,Leftover Shredded Beef (Or Chicken or Shrimp) Fajitas,2 cups shredded cheddar cheese,http://www.food.com/recipe/leftover-shredded-beef-or-chicken-or-shrimp-fajitas-258065
662fbd4673,Leftover Shredded Beef (Or Chicken or Shrimp) Fajitas,"flour tortilla (store bought or homemade, see below)",http://www.food.com/recipe/leftover-shredded-beef-or-chicken-or-shrimp-fajitas-258065
662fbd4673,Leftover Shredded Beef (Or Chicken or Shrimp) Fajitas,guacamole (optional),http://www.food.com/recipe/leftover-shredded-beef-or-chicken-or-shrimp-fajitas-258065
662fbd4673,Leftover Shredded Beef (Or Chicken or Shrimp) Fajitas,sour cream (optional),http://www.food.com/recipe/leftover-shredded-beef-or-chicken-or-shrimp-fajitas-258065
662fbd4673,Leftover Shredded Beef (Or Chicken or Shrimp) Fajitas,salsa,http://www.food.com/recipe/leftover-shredded-beef-or-chicken-or-shrimp-fajitas-258065
662fbd4673,Leftover Shredded Beef (Or Chicken or Shrimp) Fajitas,4 cups flour,http://www.food.com/recipe/leftover-shredded-beef-or-chicken-or-shrimp-fajitas-258065
662fbd4673,Leftover Shredded Beef (Or Chicken or Shrimp) Fajitas,2 teaspoons salt,http://www.food.com/recipe/leftover-shredded-beef-or-chicken-or-shrimp-fajitas-258065
662fbd4673,Leftover Shredded Beef (Or Chicken or Shrimp) Fajitas,"12 cup butter, softened",http://www.food.com/recipe/leftover-shredded-beef-or-chicken-or-shrimp-fajitas-258065
662fbd4673,Leftover Shredded Beef (Or Chicken or Shrimp) Fajitas,1 12 cups water,http://www.food.com/recipe/leftover-shredded-beef-or-chicken-or-shrimp-fajitas-258065
662fc36972,Quick Pizza Sauce,1 (6 ounce) can tomato paste,http://www.food.com/recipe/quick-pizza-sauce-450383
662fc36972,Quick Pizza Sauce,1 (8 ounce) can tomato sauce,http://www.food.com/recipe/quick-pizza-sauce-450383
662fc36972,Quick Pizza Sauce,1 tablespoon olive oil,http://www.food.com/recipe/quick-pizza-sauce-450383
662fc36972,Quick Pizza Sauce,3 tablespoons grated parmesan cheese,http://www.food.com/recipe/quick-pizza-sauce-450383
662fc36972,Quick Pizza Sauce,1 teaspoon garlic powder,http://www.food.com/recipe/quick-pizza-sauce-450383
662fc36972,Quick Pizza Sauce,12 teaspoon onion powder,http://www.food.com/recipe/quick-pizza-sauce-450383
662fc36972,Quick Pizza Sauce,12 teaspoon italian seasoning,http://www.food.com/recipe/quick-pizza-sauce-450383
662fc36972,Quick Pizza Sauce,12 teaspoon fennel seed,http://www.food.com/recipe/quick-pizza-sauce-450383
662fc36972,Quick Pizza Sauce,14 teaspoon ground black pepper,http://www.food.com/recipe/quick-pizza-sauce-450383
662fc63dc2,Sozzled Potatoes,750 g potatoes,http://www.food.com/recipe/sozzled-potatoes-172966
662fc63dc2,Sozzled Potatoes,2 tablespoons extra virgin olive oil,http://www.food.com/recipe/sozzled-potatoes-172966
662fc63dc2,Sozzled Potatoes,sea salt,http://www.food.com/recipe/sozzled-potatoes-172966
662fc63dc2,Sozzled Potatoes,fresh ground black pepper,http://www.food.com/recipe/sozzled-potatoes-172966
662fc63dc2,Sozzled Potatoes,250 ml dry white wine,http://www.food.com/recipe/sozzled-potatoes-172966
662fc63dc2,Sozzled Potatoes,1 tablespoon fresh thyme sprig,http://www.food.com/recipe/sozzled-potatoes-172966
662fde61c7,Shepherd's Poy,2 lbs lean ground beef,http://www.food.com/recipe/shepherds-poy-35396
662fde61c7,Shepherd's Poy,1 cup diced onion,http://www.food.com/recipe/shepherds-poy-35396
662fde61c7,Shepherd's Poy,1 cup diced carrot,http://www.food.com/recipe/shepherds-poy-35396
662fde61c7,Shepherd's Poy,1 cup diced celery,http://www.food.com/recipe/shepherds-poy-35396
662fde61c7,Shepherd's Poy,1 12 cups corn kernels,http://www.food.com/recipe/shepherds-poy-35396
662fde61c7,Shepherd's Poy,"4 cloves garlic, minced",http://www.food.com/recipe/shepherds-poy-35396
662fde61c7,Shepherd's Poy,salt and pepper,http://www.food.com/recipe/shepherds-poy-35396
662fde61c7,Shepherd's Poy,12 teaspoon ground nutmeg,http://www.food.com/recipe/shepherds-poy-35396
662fde61c7,Shepherd's Poy,8 fluid ounces low sodium beef broth,http://www.food.com/recipe/shepherds-poy-35396
662fde61c7,Shepherd's Poy,"2 tablespoons unsalted butter, mixed with",http://www.food.com/recipe/shepherds-poy-35396
662fde61c7,Shepherd's Poy,2 tablespoons flour,http://www.food.com/recipe/shepherds-poy-35396
662fde61c7,Shepherd's Poy,"2 lbs potatoes, cooked and mashed",http://www.food.com/recipe/shepherds-poy-35396
662fde61c7,Shepherd's Poy,additional unsalted butter,http://www.food.com/recipe/shepherds-poy-35396
662ff94f01,Weight Watchers Mexican Chicken Breasts,1 (1 1/4 ounce) package taco seasoning,http://www.food.com/recipe/weight-watchers-mexican-chicken-breasts-155442
662ff94f01,Weight Watchers Mexican Chicken Breasts,16 ounces boneless skinless chicken breasts,http://www.food.com/recipe/weight-watchers-mexican-chicken-breasts-155442
662ff94f01,Weight Watchers Mexican Chicken Breasts,1 cup salsa,http://www.food.com/recipe/weight-watchers-mexican-chicken-breasts-155442
662ff94f01,Weight Watchers Mexican Chicken Breasts,14 cup fat free sour cream,http://www.food.com/recipe/weight-watchers-mexican-chicken-breasts-155442
6630300b7a,5-Minute Low-Fat Garlic Prawns,"500 g prawns, shelled with tails left on",http://www.food.com/recipe/5-minute-low-fat-garlic-prawns-463737
6630300b7a,5-Minute Low-Fat Garlic Prawns,12 cup dry white wine,http://www.food.com/recipe/5-minute-low-fat-garlic-prawns-463737
6630300b7a,5-Minute Low-Fat Garlic Prawns,"3 -4 garlic cloves, crushed",http://www.food.com/recipe/5-minute-low-fat-garlic-prawns-463737
6630ab222e,Zucchini Sauteed With Tomatoes,1 tablespoon olive oil,http://www.food.com/recipe/zucchini-sauteed-with-tomatoes-166548
6630ab222e,Zucchini Sauteed With Tomatoes,2 medium zucchini,http://www.food.com/recipe/zucchini-sauteed-with-tomatoes-166548
6630ab222e,Zucchini Sauteed With Tomatoes,2 -3 medium tomatoes,http://www.food.com/recipe/zucchini-sauteed-with-tomatoes-166548
6630ab222e,Zucchini Sauteed With Tomatoes,"13-12 onion, thinly sliced",http://www.food.com/recipe/zucchini-sauteed-with-tomatoes-166548
6630ab222e,Zucchini Sauteed With Tomatoes,"12-1 garlic clove, minced",http://www.food.com/recipe/zucchini-sauteed-with-tomatoes-166548
