id,title,url,calories,fat_cals,total_fat,saturated_fat,cholesterol,sodium,total_carbohydrates,fiber,sugar,protein,serving_size,servings_per_recipe,fat_per100g,salt_per100g,saturates_per100g,sugar_per100g
65ef310c09,French Dressing,http://www.food.com/recipe/french-dressing-376688,785.8,497.0,55.3,4.2,0.0,1.9088,77.5,2.2,61.3,1.9,787,1,7.026683608640407,0.24254129606099112,0.5336721728081322,7.789072426937738
65ef385799,Sugar Free Jello Milkshake,http://www.food.com/recipe/sugar-free-jello-milkshake-161059,266.3,98.0,10.9,6.8,0.0421,0.7235,22.7,0.1,3.8,20.5,282,4,3.8652482269503547,0.25656028368794326,2.4113475177304964,1.3475177304964538
65ef76a693,Anita's Salad Dressing,http://www.food.com/recipe/anitas-salad-dressing-123689,161.0,162.0,18.0,2.5,0.0,0.19469999999999998,0.2,0.0,0.0,0.0,25,12,72.0,0.7787999999999999,10.0,0.0
65ef7c1ed4,Basil Tomatoes,http://www.food.com/recipe/basil-tomatoes-248761,18.0,1.0,0.2,0.0,0.0,0.0048,4.0,1.2,2.4,0.9,92,4,0.21739130434782608,0.005217391304347826,0.0,2.608695652173913
65ef8a751d,Layered Chicken Salad with Special Dressing,http://www.food.com/recipe/layered-chicken-salad-with-special-dressing-79809,271.1,102.0,11.4,3.0,0.0359,0.24580000000000002,30.6,2.4,8.7,12.5,168,12,6.7857142857142865,0.1463095238095238,1.7857142857142856,5.178571428571428
65ef9e5aa6,Easy Veggie Salad With Asian Dressing,http://www.food.com/recipe/easy-veggie-salad-with-asian-dressing-353991,384.0,197.0,21.9,3.0,0.0,0.859,41.5,9.2,7.0,9.5,200,4,10.95,0.4295,1.5,3.5000000000000004
65efb46583,Old-Fashioned Roasted Turkey With Gravy,http://www.food.com/recipe/old-fashioned-roasted-turkey-with-gravy-184132,747.8,359.0,39.9,13.9,0.2837,1.1719000000000002,7.5,0.9,1.6,83.8,499,12,7.995991983967936,0.23484969939879763,2.785571142284569,0.32064128256513025
65efff6048,Kale and Ginger Stir Fry,http://www.food.com/recipe/kale-and-ginger-stir-fry-58853,125.4,68.0,7.7,0.6,0.0,0.3866,12.8,2.4,0.2,4.5,197,1,3.908629441624366,0.19624365482233502,0.3045685279187817,0.10152284263959391
65efffcaff,Instant Potato Sourdough Starter,http://www.food.com/recipe/instant-potato-sourdough-starter-83012,401.5,7.0,0.8,0.1,0.0,0.043,97.6,3.9,76.2,5.5,581,1,0.1376936316695353,0.007401032702237521,0.017211703958691912,13.115318416523236
65f0559c5d,Spicy Soba Noodles,http://www.food.com/recipe/spicy-soba-noodles-221322,480.6,192.0,21.3,3.0,0.0,1.8157999999999999,64.6,2.8,14.8,14.2,179,8,11.899441340782122,1.014413407821229,1.675977653631285,8.268156424581006
65f061032e,Unique and Yummy Banana Crunch Bread,http://www.food.com/recipe/unique-and-yummy-banana-crunch-bread-221202,302.3,113.0,12.6,7.6,0.0658,0.3484,44.0,1.1,22.5,4.0,95,12,13.26315789473684,0.36673684210526314,8.0,23.684210526315788
65f06661b6,Cranberry-Pear Compote,http://www.food.com/recipe/cranberry-pear-compote-490089,136.5,0.0,0.1,0.0,0.0,0.0023,35.6,3.1,29.8,0.3,127,8,0.07874015748031497,0.0018110236220472442,0.0,23.46456692913386
65f087f928,Anchovy Bruschetta: Bruschetti Di Alici,http://www.food.com/recipe/anchovy-bruschetta-bruschetti-di-alici-189992,125.0,122.0,13.6,1.9,0.0,0.0076,1.0,0.5,0.1,0.4,27,8,50.37037037037037,0.028148148148148144,7.037037037037036,0.3703703703703704
65f0ef961d,Lemon Ricotta Cake,http://www.food.com/recipe/lemon-ricotta-cake-219739,318.7,81.0,9.0,3.0,0.048799999999999996,0.3427,52.1,0.5,35.3,7.6,129,6,6.976744186046512,0.26565891472868214,2.3255813953488373,27.364341085271317
65f0efe0a5,Monster Sandwich,http://www.food.com/recipe/monster-sandwich-387673,622.6,387.0,43.1,20.5,0.1771,1.4885,7.1,2.2,4.0,51.2,226,4,19.070796460176993,0.6586283185840708,9.070796460176991,1.7699115044247788
65f102b75a,Easy Berry Maple Pancake or Waffle Sauce (Healthy),http://www.food.com/recipe/easy-berry-maple-pancake-or-waffle-sauce-healthy-318709,112.1,1.0,0.1,0.0,0.0004,0.015,27.6,2.1,23.3,1.2,78,1,0.1282051282051282,0.019230769230769232,0.0,29.871794871794872
65f10a6a2a,Cherry-Fig Bars,http://www.food.com/recipe/cherry-fig-bars-86066,190.4,77.0,8.7,5.1,0.055600000000000004,0.1189,25.6,0.4,13.7,2.7,47,12,18.51063829787234,0.25297872340425537,10.851063829787233,29.148936170212764
65f1351e66,Italian Stuffed Acorn Squash-Crock Pot,http://www.food.com/recipe/italian-stuffed-acorn-squash-crock-pot-101585,336.1,77.0,8.6,1.6,0.0,0.6604,58.6,7.0,2.2,12.5,202,2,4.257425742574257,0.3269306930693069,0.7920792079207921,1.0891089108910892
65f155dc12,Kahlua Dip,http://www.food.com/recipe/kahlua-dip-37492,300.2,188.0,20.9,11.1,0.0575,0.0849,21.7,0.7,19.3,4.4,80,10,26.125,0.10612500000000001,13.874999999999998,24.125000000000004
65f1a56422,Spicy Chicken Casserole,http://www.food.com/recipe/spicy-chicken-casserole-143662,792.9,432.0,48.0,22.9,0.13140000000000002,2.2361,48.1,2.4,2.6,41.6,321,5,14.953271028037381,0.6966043613707165,7.133956386292835,0.809968847352025
65f1cd457b,Chicken Spinach Soup,http://www.food.com/recipe/chicken-spinach-soup-50697,120.1,18.0,2.0,0.5,0.0439,0.9786,2.5,0.9,0.7,21.9,282,6,0.7092198581560284,0.3470212765957447,0.1773049645390071,0.2482269503546099
65f1fcb680,Peach and Tomato Salad,http://www.food.com/recipe/peach-and-tomato-salad-246561,369.6,201.0,22.4,3.1,0.0,0.1704,40.4,4.3,17.0,5.5,420,4,5.333333333333333,0.04057142857142857,0.7380952380952381,4.0476190476190474
65f1fe140b,Scallop Tacos With Cabbage Slaw and Avocado Sauce,http://www.food.com/recipe/scallop-tacos-with-cabbage-slaw-and-avocado-sauce-516424,226.1,142.0,15.9,2.2,0.0216,0.9429,10.1,3.2,1.6,12.2,214,4,7.4299065420560755,0.44060747663551403,1.0280373831775702,0.7476635514018692
65f2178dd4,Cheese Whiz Veggie Casserole,http://www.food.com/recipe/cheese-whiz-veggie-casserole-108757,216.6,101.0,11.3,6.0,0.034,0.9372,20.8,0.5,2.9,7.4,124,6,9.112903225806452,0.7558064516129033,4.838709677419355,2.338709677419355
65f2439fa6,Christmas Peepers,http://www.food.com/recipe/christmas-peepers-271960,73.5,30.0,3.4,1.5,0.0104,0.0699,10.3,0.5,5.2,1.0,17,64,20.0,0.4111764705882353,8.823529411764707,30.58823529411765
65f2579b96,Broccoli and Cheese Stuffed Chicken Breast,http://www.food.com/recipe/broccoli-and-cheese-stuffed-chicken-breast-290117,496.7,256.0,28.5,9.8,0.1197,1.0899,16.2,2.6,7.7,42.6,275,4,10.363636363636363,0.39632727272727275,3.563636363636364,2.8000000000000003
65f2b1e1ea,Half and Half Substitute,http://www.food.com/recipe/half-and-half-substitute-368337,307.4,234.0,26.0,16.4,0.0795,0.2701,11.4,0.0,0.0,8.2,265,1,9.811320754716983,0.1019245283018868,6.188679245283018,0.0
65f329ebf6,Mexican Dip #2,http://www.food.com/recipe/mexican-dip-2-44964,238.6,133.0,14.9,8.7,0.0341,0.5185,17.2,4.7,3.4,10.8,191,15,7.801047120418849,0.27146596858638744,4.554973821989528,1.780104712041885
65f33fa3d8,Sloppy BBQ Joes,http://www.food.com/recipe/sloppy-bbq-joes-328862,571.7,153.0,17.1,7.2,0.064,1.0582,69.0,6.2,7.6,34.1,300,6,5.7,0.35273333333333334,2.4,2.533333333333333
65f36ab964,Glazed Popcorn for Charishma,http://www.food.com/recipe/glazed-popcorn-for-charishma-16843,628.0,220.0,24.5,14.8,0.061,0.2079,103.8,4.6,62.0,4.4,297,1,8.24915824915825,0.06999999999999999,4.983164983164983,20.875420875420875
65f3744356,French Chicken Stew,http://www.food.com/recipe/french-chicken-stew-52660,255.2,19.0,2.2,0.5,0.0685,0.3388,24.3,8.4,5.8,34.5,425,4,0.5176470588235295,0.07971764705882353,0.1176470588235294,1.3647058823529412
65f392b6b0,Cosmopolitan Champagne Cocktail,http://www.food.com/recipe/cosmopolitan-champagne-cocktail-44087,113.5,0.0,0.0,0.0,0.0,0.0056,11.7,0.1,8.7,0.1,144,10,0.0,0.003888888888888889,0.0,6.041666666666666
65f39af80b,Cinnamon Raisin and Apple Bread (Abm / Machine),http://www.food.com/recipe/cinnamon-raisin-and-apple-bread-abm-machine-150959,177.1,7.0,0.9,0.3,0.0013,0.2071,38.3,2.3,8.3,4.6,67,10,1.3432835820895521,0.3091044776119403,0.44776119402985076,12.388059701492539
65f3aadd60,Pasta With Red Wine Sausage Bolognese,http://www.food.com/recipe/pasta-with-red-wine-sausage-bolognese-522457,502.3,360.0,40.0,12.2,0.06670000000000001,1.1052,14.3,2.1,6.4,16.0,348,2,11.494252873563218,0.3175862068965517,3.5057471264367814,1.839080459770115
65f3ad8e07,"Feuerzangenbowle (Burnt Punch, Traditional German Beverage)",http://www.food.com/recipe/feuerzangenbowle-burnt-punch-traditional-german-beverage-142856,378.6,0.0,0.1,0.0,0.0,0.0091,33.3,1.6,26.4,0.7,254,10,0.03937007874015749,0.0035826771653543307,0.0,10.393700787401574
65f3b757a7,Tomato Salsa (Salsa Cruda),http://www.food.com/recipe/tomato-salsa-salsa-cruda-302533,55.6,4.0,0.5,0.1,0.0,0.401,12.3,3.4,7.4,2.4,795,1,0.06289308176100629,0.050440251572327045,0.012578616352201257,0.9308176100628932
65f3d01fb5,Steven's Easy Crab Salad,http://www.food.com/recipe/stevens-easy-crab-salad-369308,149.2,35.0,4.0,0.7,0.0246,1.0142,14.4,0.5,0.9,13.9,134,4,2.9850746268656714,0.756865671641791,0.5223880597014925,0.6716417910447761
65f3d4f113,Italian Herb Breadsticks,http://www.food.com/recipe/italian-herb-breadsticks-175519,12.5,10.0,1.2,0.8,0.0033,0.3103,0.1,0.0,0.0,0.3,2,24,60.0,15.515,40.0,0.0
65f3e395ae,Flat Apple and Vanilla Tart,http://www.food.com/recipe/flat-apple-and-vanilla-tart-238728,504.2,247.0,27.5,8.2,0.0089,0.1854,62.0,5.2,25.0,5.2,205,6,13.414634146341465,0.09043902439024391,3.9999999999999996,12.195121951219512
65f3fbc710,Pumpkin Cream Pie,http://www.food.com/recipe/pumpkin-cream-pie-442273,706.9,368.0,40.9,22.3,0.2383,0.3961,79.9,1.2,42.5,6.9,192,8,21.302083333333332,0.20630208333333333,11.614583333333334,22.135416666666664
65f40be6a3,Minestrone Soup,http://www.food.com/recipe/minestrone-soup-220741,196.5,46.0,5.2,1.1,0.0015,0.6576000000000001,30.1,8.7,7.5,11.1,396,9,1.3131313131313131,0.16606060606060608,0.2777777777777778,1.893939393939394
65f4269713,Use up the Ham Macaroni and Cheese,http://www.food.com/recipe/use-up-the-ham-macaroni-and-cheese-85120,663.3,219.0,24.4,12.5,0.0963,0.9999,75.5,3.0,12.2,35.3,174,4,14.022988505747126,0.574655172413793,7.183908045977011,7.011494252873563
65f47c9cb3,Lemon Creme Brulee Tart,http://www.food.com/recipe/lemon-cr-me-brulee-tart-306473,373.4,191.0,21.2,12.3,0.2041,0.0585,41.7,0.6,27.8,5.5,118,8,17.966101694915253,0.04957627118644068,10.423728813559324,23.559322033898304
65f486b060,Nippy Cheddar and Apple Salad,http://www.food.com/recipe/nippy-cheddar-and-apple-salad-374577,306.4,211.0,23.5,7.9,0.0297,0.232,17.6,5.0,11.4,9.2,299,2,7.859531772575251,0.07759197324414717,2.642140468227425,3.812709030100334
65f4b5fae2,Camomile-Mint Bath Salts,http://www.food.com/recipe/camomile-mint-bath-salts-39501,12.1,0.0,0.0,0.0,0.0,27.9061,0.5,0.0,0.5,0.0,76,1,0.0,36.718552631578945,0.0,0.6578947368421052
65f4b9caf9,Zucchini with Pesto Sauce,http://www.food.com/recipe/zucchini-with-pesto-sauce-34481,484.6,415.0,46.1,7.3,0.011,0.214,12.4,4.5,4.3,10.8,303,4,15.214521452145217,0.07062706270627063,2.4092409240924093,1.419141914191419
65f519dfb8,West Indies Fish Cakes With Curry Aioli,http://www.food.com/recipe/west-indies-fish-cakes-with-curry-aioli-98185,460.0,205.0,22.8,3.8,0.1083,0.7323999999999999,55.7,2.4,4.5,9.5,109,4,20.91743119266055,0.6719266055045872,3.4862385321100913,4.128440366972478
65f5442ae9,Ultimate Steakhouse Burger,http://www.food.com/recipe/ultimate-steakhouse-burger-180669,402.4,225.0,25.0,9.7,0.12359999999999999,0.8667,4.8,0.3,0.3,37.0,211,4,11.848341232227488,0.4107582938388626,4.597156398104265,0.14218009478672985
65f55848b6,My Salsa,http://www.food.com/recipe/my-salsa-192061,8.8,0.0,0.1,0.0,0.0,0.0928,2.0,0.4,1.1,0.4,39,24,0.2564102564102564,0.23794871794871794,0.0,2.8205128205128207
65f5809b36,"Crab, Prosciutto & Green Onion Potato Cakes! #5FIX",http://www.food.com/recipe/crab-prosciutto-green-onion-potato-cakes-5fix-496591,120.8,38.0,4.3,1.3,0.18259999999999998,0.2699,1.9,0.4,0.5,17.6,167,4,2.5748502994011977,0.16161676646706585,0.7784431137724551,0.29940119760479045
65f610d26a,Salted Chocolate Almond Fudge,http://www.food.com/recipe/salted-chocolate-almond-fudge-443187,76.4,36.0,4.0,1.1,0.0048,0.0175,8.9,0.6,8.1,2.0,804,1,0.4975124378109453,0.0021766169154228856,0.13681592039800997,1.007462686567164
65f64f57b9,Paul's Jambalaya,http://www.food.com/recipe/pauls-jambalaya-314778,872.4,370.0,41.2,9.8,0.0394,4.7962,106.9,6.8,11.9,20.1,463,2,8.898488120950326,1.0358963282937366,2.1166306695464367,2.5701943844492443
65f650823f,Lentil & Barley Soup,http://www.food.com/recipe/lentil-barley-soup-54575,88.1,3.0,0.3,0.1,0.0,0.1664,18.1,4.8,2.0,3.9,77,8,0.38961038961038963,0.21610389610389608,0.12987012987012986,2.5974025974025974
65f654f1b4,Pineapple Chutney,http://www.food.com/recipe/pineapple-chutney-144484,1058.5,170.0,18.9,1.5,0.0,0.8512000000000001,220.1,9.7,198.0,11.1,2315,1,0.816414686825054,0.036768898488120955,0.06479481641468683,8.55291576673866
65f67626fe,Almost Vegan Banana Bread,http://www.food.com/recipe/almost-vegan-banana-bread-479712,3027.3,1193.0,132.6,34.6,0.372,3.056,425.5,13.6,234.5,44.1,837,1,15.842293906810035,0.3651135005973716,4.133811230585424,28.016726403823178
65f693c32c,Butter Cake 1957,http://www.food.com/recipe/butter-cake-1957-75074,2353.4,960.0,106.7,35.4,0.7351,1.9496,319.9,3.5,151.8,28.8,1254,1,8.508771929824562,0.15547049441786284,2.8229665071770333,12.105263157894738
65f6d9b34c,Salmon-Stuffed Mushrooms,http://www.food.com/recipe/salmon-stuffed-mushrooms-510481,52.9,36.0,4.1,2.3,0.0148,0.1062,1.1,0.3,0.5,3.4,42,18,9.761904761904761,0.2528571428571429,5.476190476190475,1.1904761904761905
65f704324e,Okra With Tomatoes,http://www.food.com/recipe/okra-with-tomatoes-298394,181.9,124.0,13.8,1.9,0.0,0.5943999999999999,14.4,4.8,4.1,3.1,211,6,6.540284360189574,0.28170616113744074,0.9004739336492891,1.943127962085308
65f71242f2,High Roasted Chicken and Potatoes,http://www.food.com/recipe/high-roasted-chicken-and-potatoes-23275,1709.0,719.0,79.9,21.4,0.345,57.8155,149.1,12.5,54.3,97.0,643,2,12.426127527216176,8.991524105754277,3.328149300155521,8.444790046656298
65f7409d59,Cranberry-Turkey Salad Sandwiches on Focaccia,http://www.food.com/recipe/cranberry-turkey-salad-sandwiches-on-focaccia-340676,159.0,20.0,2.2,0.6,0.054200000000000005,0.3461,8.3,1.5,3.7,20.6,205,4,1.0731707317073171,0.16882926829268294,0.2926829268292683,1.804878048780488
65f7637570,Roasted Duck With Quince and Syrup,http://www.food.com/recipe/roasted-duck-with-quince-and-syrup-315181,300.1,7.0,0.8,0.1,0.0,0.0115,72.6,2.9,52.9,1.5,235,4,0.34042553191489366,0.004893617021276595,0.04255319148936171,22.51063829787234
65f77fd824,Crisp Red Cabbage Salad,http://www.food.com/recipe/crisp-red-cabbage-salad-212761,55.3,25.0,2.8,0.4,0.0,0.14,7.5,1.9,4.1,1.3,145,10,1.9310344827586206,0.09655172413793105,0.27586206896551724,2.8275862068965516
65f7945530,Kale Soup,http://www.food.com/recipe/kale-soup-417306,457.3,148.0,16.5,2.1,0.0,0.060700000000000004,54.4,14.8,4.6,29.9,667,4,2.47376311844078,0.009100449775112445,0.3148425787106447,0.689655172413793
65f79670e4,Oatmeal Pumpkin Bread,http://www.food.com/recipe/oatmeal-pumpkin-bread-157634,224.1,45.0,5.0,2.7,0.0282,0.2312,40.0,1.8,17.4,5.4,96,12,5.208333333333334,0.24083333333333332,2.8125,18.125
65f798a171,Todd's Broccoli Casserole,http://www.food.com/recipe/todds-broccoli-casserole-267161,362.2,176.0,19.6,7.5,0.0312,1.06,37.2,2.6,4.7,9.7,224,6,8.75,0.47321428571428575,3.3482142857142856,2.098214285714286
65f7b0f89b,Cranberry Vanilla Chip Oatmeal Cookies,http://www.food.com/recipe/cranberry-vanilla-chip-oatmeal-cookies-116247,153.9,68.0,7.6,4.6,0.0277,0.1156,20.0,0.6,11.0,1.9,35,42,21.714285714285715,0.33028571428571424,13.142857142857142,31.428571428571427
65f7b2de99,Italian Potatoes,http://www.food.com/recipe/italian-potatoes-240776,293.5,123.0,13.8,5.5,0.0183,0.5668,39.7,4.7,3.6,4.5,245,5,5.63265306122449,0.23134693877551019,2.2448979591836733,1.469387755102041
65f7d9f250,Corn and Crab Chowder,http://www.food.com/recipe/corn-and-crab-chowder-417088,356.9,133.0,14.8,8.4,0.1092,0.9444,29.6,1.6,4.5,25.4,388,8,3.814432989690722,0.2434020618556701,2.1649484536082473,1.1597938144329898
65f824dddd,Raspberry Cheesecake,http://www.food.com/recipe/raspberry-cheesecake-192947,641.8,376.0,41.8,25.5,0.15630000000000002,0.3568,61.3,3.2,45.7,9.0,187,12,22.352941176470587,0.19080213903743315,13.636363636363635,24.438502673796794
65f825b30d,Wonder Fudge,http://www.food.com/recipe/wonder-fudge-39901,179.1,72.0,8.1,3.2,0.0,0.09040000000000001,28.0,0.9,22.9,0.9,38,12,21.31578947368421,0.2378947368421053,8.421052631578947,60.26315789473684
65f8398804,Christmas Fruitcake With Fruit Filling,http://www.food.com/recipe/christmas-fruitcake-with-fruit-filling-195070,909.2,375.0,41.7,20.5,0.1368,0.3033,133.1,7.3,90.2,11.1,279,32,14.946236559139786,0.10870967741935485,7.347670250896058,32.32974910394265
65f86946ca,Vegetarian Chimichangas,http://www.food.com/recipe/vegetarian-chimichangas-290191,451.2,121.0,13.5,2.8,0.0,0.9235,71.5,5.1,4.5,11.0,215,6,6.279069767441861,0.4295348837209302,1.3023255813953487,2.0930232558139537
65f8a205a9,Dijon Steak,http://www.food.com/recipe/dijon-steak-39976,88.3,57.0,6.3,3.6,0.0143,0.5498999999999999,4.9,0.5,0.2,3.8,105,4,6.0,0.5237142857142857,3.428571428571429,0.19047619047619047
65f8c8e5c0,10-Minute Bean Soup,http://www.food.com/recipe/10-minute-bean-soup-495839,262.9,60.0,6.7,2.0,0.005,0.972,35.4,11.7,6.1,16.4,531,6,1.2617702448210923,0.18305084745762712,0.3766478342749529,1.1487758945386064
65f9144bbb,X-Treme Kiddo Cookies,http://www.food.com/recipe/x-treme-kiddo-cookies-358138,79.7,27.0,3.1,1.1,0.0106,0.1138,11.9,0.8,6.6,1.4,22,20,14.09090909090909,0.5172727272727272,5.0,30.0
65f951851f,Light Pork & Pineapple Kebabs,http://www.food.com/recipe/light-pork-pineapple-kebabs-97716,521.6,77.0,8.6,2.0,0.056100000000000004,0.2944,85.5,3.8,7.5,24.6,462,4,1.8614718614718615,0.06372294372294372,0.4329004329004329,1.6233766233766231
65f9c78859,Pumpkin Struesel Muffins W/Creamy Cheese Filling,http://www.food.com/recipe/pumpkin-struesel-muffins-w-creamy-cheese-filling-439275,1165.0,561.0,62.4,20.1,0.1715,0.9935,142.4,2.5,93.2,13.3,2196,1,2.8415300546448083,0.04524134790528233,0.9153005464480874,4.24408014571949
65f9e78804,Grilled Steak With Green Onion and Goat Cheese Topping,http://www.food.com/recipe/grilled-steak-with-green-onion-and-goat-cheese-topping-458989,198.4,68.0,7.6,2.5,0.079,0.3542,1.3,0.5,0.3,29.7,117,8,6.495726495726495,0.30273504273504276,2.1367521367521367,0.2564102564102564
65f9ecb57f,"Periyukas (Lithuanian ""pirogies"")",http://www.food.com/recipe/periyukas-lithuanian-pirogies-138240,1170.4,420.0,46.7,20.6,0.1956,1.6944000000000001,145.2,11.0,5.1,40.7,326,4,14.32515337423313,0.5197546012269939,6.319018404907976,1.5644171779141105
65fa195e37,Spicy Pork Tenderloin With Potatoes and Peppers,http://www.food.com/recipe/spicy-pork-tenderloin-with-potatoes-and-peppers-311578,339.5,119.0,13.3,3.1,0.07479999999999999,0.0765,22.9,2.9,1.9,26.7,311,4,4.276527331189711,0.024598070739549838,0.9967845659163986,0.6109324758842443
65fa1de08c,Rose Marie's Immu-Booster Chicken,http://www.food.com/recipe/rose-maries-immu-booster-chicken-143559,373.0,208.0,23.1,6.3,0.1035,0.2969,6.3,0.5,0.6,26.7,306,6,7.549019607843138,0.09702614379084967,2.0588235294117645,0.19607843137254902
65fa37e5d6,Lana's Rolls,http://www.food.com/recipe/lanas-rolls-451215,245.7,65.0,7.3,2.1,0.0184,0.0177,38.9,1.3,6.0,5.7,98,12,7.448979591836736,0.01806122448979592,2.142857142857143,6.122448979591836
65fa662c5f,English Pea Salad II,http://www.food.com/recipe/english-pea-salad-ii-4927,694.3,421.0,46.8,26.9,0.1412,5.0013000000000005,30.4,8.5,14.2,40.0,623,1,7.512038523274478,0.802776886035313,4.317817014446228,2.279293739967897
65fa7ba579,Paula's Easy Chocolate-Cherry Cake,http://www.food.com/recipe/paulas-easy-chocolate-cherry-cake-297744,866.0,402.0,44.7,18.4,0.0466,0.6838,115.8,5.7,46.7,7.0,220,8,20.31818181818182,0.3108181818181818,8.363636363636363,21.227272727272727
65fac130fa,Mrs. Fields Cinnamon Sugar Cookies,http://www.food.com/recipe/mrs-fields-cinnamon-sugar-cookies-327407,119.9,49.0,5.5,3.3,0.0253,0.0765,16.6,0.3,9.8,1.3,28,36,19.642857142857142,0.2732142857142857,11.785714285714285,35.0
65fad325ed,Diabetic Iced French Vanilla Whipaccinno,http://www.food.com/recipe/diabetic-iced-french-vanilla-whipaccinno-222433,10.3,5.0,0.6,0.5,0.0001,0.005,1.1,0.0,1.1,0.1,105,1,0.5714285714285714,0.004761904761904762,0.4761904761904762,1.0476190476190477
65fae3bec7,Olive Garden Italian Dressing Copycat Recipe,http://www.food.com/recipe/olive-garden-italian-dressing-copycat-recipe-463862,195.3,122.0,13.6,3.2,0.0172,0.3339,15.2,0.1,4.6,3.5,39,4,34.87179487179487,0.856153846153846,8.205128205128204,11.794871794871794
65fb1b704a,Crock Pot Fudge and Cream Pudding Cake,http://www.food.com/recipe/crock-pot-fudge-and-cream-pudding-cake-317053,257.2,79.0,8.8,4.8,0.0219,0.1262,44.4,1.3,31.9,2.5,99,10,8.88888888888889,0.12747474747474746,4.848484848484849,32.22222222222222
65fb3659cf,Avocado Dressing or Marinade,http://www.food.com/recipe/avocado-dressing-or-marinade-400019,360.5,268.0,29.9,4.3,0.0,0.0162,25.8,14.3,6.6,4.9,268,1,11.156716417910447,0.006044776119402985,1.6044776119402984,2.462686567164179
65fb4843f7,Spicy Black Beans With Chipotle Mayonnaise Spread -,http://www.food.com/recipe/spicy-black-beans-with-chipotle-mayonnaise-spread-417271,145.8,20.0,2.3,0.5,0.0024,0.6414,24.5,8.0,1.6,8.3,118,4,1.949152542372881,0.5435593220338983,0.423728813559322,1.3559322033898307
65fb4d5624,Very Tasty Cheesy Cheddar and Oat Scones,http://www.food.com/recipe/very-tasty-cheesy-cheddar-and-oat-scones-184024,146.5,55.0,6.2,3.8,0.0172,0.08209999999999999,17.9,0.8,0.1,4.5,45,12,13.777777777777779,0.18244444444444444,8.444444444444445,0.2222222222222222
65fb57a0e4,Broccoli Smashed Potatoes,http://www.food.com/recipe/broccoli-smashed-potatoes-342691,179.9,41.0,4.6,2.7,0.011699999999999999,0.0423,31.4,2.5,3.4,5.7,242,4,1.9008264462809916,0.017479338842975208,1.115702479338843,1.4049586776859504
65fb6fea3a,Cornmeal Breakfast Combo,http://www.food.com/recipe/cornmeal-breakfast-combo-210422,167.8,17.0,1.9,0.3,0.0,0.0169,40.9,4.9,11.1,4.9,291,2,0.6529209621993126,0.005807560137457045,0.10309278350515465,3.8144329896907214
65fb75ea4d,Pears With Maple Syrup and Vanilla,http://www.food.com/recipe/pears-with-maple-syrup-and-vanilla-327901,222.7,2.0,0.3,0.0,0.0,0.0076,58.4,6.5,45.0,0.8,450,4,0.06666666666666667,0.0016888888888888889,0.0,10.0
65fbb648a5,Sweet Potato and Black Bean Burrito,http://www.food.com/recipe/sweet-potato-and-black-bean-burrito-43473,575.2,92.0,10.3,2.3,0.0,1.1564,102.0,15.9,8.7,19.8,2933,1,0.3511762700306853,0.03942720763723151,0.078418002045687,0.29662461643368565
65fbb8947b,Non-traditional Key Lime Pie,http://www.food.com/recipe/non-traditional-key-lime-pie-93582,2922.2,1765.0,196.2,119.8,1.1215,0.6286,261.2,0.6,242.8,44.8,934,1,21.006423982869375,0.06730192719486082,12.826552462526767,25.99571734475375
65fbcc6d2d,Coffee Nut Scones,http://www.food.com/recipe/coffee-nut-scones-276255,205.8,62.0,7.0,3.4,0.0342,0.31339999999999996,31.1,0.9,8.6,4.6,68,10,10.294117647058822,0.4608823529411764,5.0,12.647058823529411
65fbde84ab,Chicken Surprise,http://www.food.com/recipe/chicken-surprise-95740,337.3,89.0,9.9,1.7,0.0684,0.577,32.9,0.6,23.4,28.1,243,4,4.074074074074074,0.2374485596707819,0.6995884773662552,9.62962962962963
65fc01026b,Delicious Chocolate Cake,http://www.food.com/recipe/delicious-chocolate-cake-153220,2021.9,523.0,58.1,34.4,0.3335,1.4037,371.0,17.7,252.1,28.1,656,1,8.85670731707317,0.21397865853658538,5.2439024390243905,38.42987804878049
65fc052c50,Family Favorite Cookies,http://www.food.com/recipe/family-favorite-cookies-147208,266.0,124.0,13.9,8.5,0.038,0.2007,34.9,1.9,22.2,3.3,60,24,23.166666666666664,0.33449999999999996,14.166666666666666,37.0
65fc389147,Linguine with Garlic and Oil,http://www.food.com/recipe/linguine-with-garlic-and-oil-87346,670.0,259.0,28.8,4.1,0.0,0.010199999999999999,87.0,4.0,3.1,15.3,149,4,19.328859060402685,0.0068456375838926165,2.751677852348993,2.0805369127516777
65fc4ffb4b,Nut Squares,http://www.food.com/recipe/nut-squares-400531,136.7,47.0,5.2,2.0,0.024399999999999998,0.1192,21.3,0.6,9.4,2.1,878,1,0.5922551252847381,0.013576309794988611,0.22779043280182232,1.070615034168565
65fc6deae8,Pineapple Pecan Carrot Cake,http://www.food.com/recipe/pineapple-pecan-carrot-cake-381515,1098.9,683.0,75.9,22.0,0.1417,0.8192999999999999,98.2,4.1,68.5,11.8,233,8,32.57510729613734,0.3516309012875536,9.44206008583691,29.399141630901287
65fca68b98,Tropical Angel Cake,http://www.food.com/recipe/tropical-angel-cake-250367,221.2,44.0,5.0,4.1,0.0,0.25989999999999996,42.0,0.1,20.0,3.3,131,12,3.816793893129771,0.1983969465648855,3.129770992366412,15.267175572519085
